population,x,y
348,-149.58,-69.07
587,-148.45,-69.07
397,-147.32,-69.07
3501,-157.47,-68.15
4409,-156.34,-68.15
2384,-155.21,-68.15
2557,-154.08,-68.15
1110,-152.96,-68.15
1186,-151.83,-68.15
133,-150.7,-68.15
643,-149.57,-68.15
1085,-148.44,-68.15
568,-147.32,-68.15
400,-157.46,-67.22
5258,-156.33,-67.22
2118,-155.2,-67.22
1215,-154.08,-67.22
1220,-152.95,-67.22
1509,-151.82,-67.22
141,-150.69,-67.22
900,-149.56,-67.22
419,-148.44,-67.22
148,-147.31,-67.22
535,-157.45,-66.3
959,-156.32,-66.3
1431,-155.19,-66.3
554,-154.07,-66.3
393,-152.94,-66.3
634,-151.81,-66.3
240,-150.68,-66.3
324,-149.56,-66.3
1,-148.43,-66.3
6,-147.3,-66.3
529,-157.44,-65.37
315,-156.31,-65.37
554,-155.19,-65.37
267,-154.06,-65.37
690,-152.93,-65.37
632,-151.8,-65.37
187,-150.68,-65.37
272,-149.55,-65.37
41,-146.23,-73.7
446,-145.1,-73.7
134,-143.98,-73.7
349,-145.1,-72.78
902,-143.97,-72.78
39,-142.84,-72.78
114,-143.96,-71.85
113,-146.21,-70.93
331,-145.08,-70.93
163,-143.95,-70.93
344,-146.2,-70.0
548,-145.07,-70.0
61,-143.95,-70.0
543,-146.19,-69.07
137,-145.07,-69.07
91,-143.94,-69.07
35,-142.81,-69.07
244,-141.68,-69.07
736,-146.19,-68.15
178,-145.06,-68.15
62,-142.8,-68.15
695,-146.18,-67.22
221,-146.17,-66.3
9,-179.99,-64.44
217,-178.86,-64.44
275,-177.73,-64.44
265,-176.61,-64.44
268,-179.98,-63.52
360,-178.85,-63.52
285,-177.72,-63.52
56,-176.6,-63.52
11,-179.97,-62.59
58,-178.84,-62.59
402,-177.72,-62.59
79,-176.59,-62.59
60,-178.83,-61.67
613,-177.71,-61.67
72,-176.58,-61.67
175,-175.45,-61.67
6,-178.82,-60.74
159,-177.7,-60.74
53,-176.57,-60.74
156,-175.44,-60.74
1,-174.31,-60.74
9,-173.19,-60.74
286,-177.69,-59.81
420,-176.56,-59.81
562,-175.43,-59.81
693,-174.3,-59.81
237,-173.18,-59.81
60,-177.68,-58.89
256,-176.55,-58.89
36,-175.42,-58.89
3,-174.3,-58.89
14,-173.17,-58.89
3,-170.91,-58.89
179,-177.67,-57.96
111,-176.54,-57.96
39,-175.41,-57.96
18,-173.16,-57.96
36,-170.9,-57.96
64,-169.78,-57.96
79,-177.66,-57.04
52,-176.53,-57.04
29,-175.4,-57.04
138,-173.15,-57.04
507,-169.77,-57.04
20,-177.65,-56.11
77,-176.52,-56.11
82,-175.4,-56.11
76,-174.27,-56.11
9,-173.14,-56.11
20,-172.01,-56.11
5,-170.89,-56.11
103,-169.76,-56.11
252,-161.95,-64.44
337,-160.82,-64.44
363,-159.69,-64.44
719,-158.56,-64.44
158,-163.06,-63.52
287,-161.94,-63.52
427,-160.81,-63.52
227,-159.68,-63.52
574,-158.55,-63.52
212,-163.06,-62.59
278,-161.93,-62.59
164,-160.8,-62.59
240,-159.67,-62.59
470,-158.55,-62.59
301,-163.05,-61.67
460,-161.92,-61.67
687,-160.79,-61.67
462,-159.66,-61.67
1123,-158.54,-61.67
36,-167.55,-60.74
197,-163.04,-60.74
12,-161.91,-60.74
451,-160.78,-60.74
528,-159.66,-60.74
476,-158.53,-60.74
68,-167.54,-59.81
176,-161.9,-59.81
298,-160.78,-59.81
886,-159.65,-59.81
209,-158.52,-59.81
573,-161.89,-58.89
394,-160.77,-58.89
1371,-159.64,-58.89
706,-158.51,-58.89
205,-161.89,-57.96
433,-160.76,-57.96
544,-159.63,-57.96
521,-158.5,-57.96
23,-168.64,-57.04
323,-161.88,-57.04
541,-160.75,-57.04
382,-159.62,-57.04
848,-158.5,-57.04
67,-168.63,-56.11
86,-167.51,-56.11
18,-166.38,-56.11
35,-163.0,-56.11
212,-161.87,-56.11
376,-160.74,-56.11
444,-159.61,-56.11
213,-158.49,-56.11
1018,-157.43,-64.44
406,-156.31,-64.44
516,-155.18,-64.44
91,-154.05,-64.44
1418,-152.92,-64.44
332,-151.8,-64.44
271,-150.67,-64.44
23,-149.54,-64.44
111,-147.28,-64.44
718,-157.43,-63.52
423,-156.3,-63.52
283,-155.17,-63.52
1451,-154.04,-63.52
1081,-152.92,-63.52
305,-151.79,-63.52
880,-150.66,-63.52
356,-149.53,-63.52
162,-147.28,-63.52
3,-157.42,-62.59
72,-156.29,-62.59
475,-155.16,-62.59
720,-154.03,-62.59
458,-152.91,-62.59
94,-151.78,-62.59
403,-150.65,-62.59
57,-149.52,-62.59
100,-147.27,-62.59
289,-157.41,-61.67
290,-156.28,-61.67
257,-155.15,-61.67
222,-152.9,-61.67
8,-151.77,-61.67
79,-150.64,-61.67
127,-157.4,-60.74
145,-156.27,-60.74
16,-155.15,-60.74
422,-154.02,-60.74
276,-152.89,-60.74
135,-150.64,-60.74
69,-148.38,-60.74
543,-157.39,-59.81
15,-155.14,-59.81
136,-154.01,-59.81
37,-152.88,-59.81
257,-151.76,-59.81
94,-150.63,-59.81
9,-149.5,-59.81
8,-148.37,-59.81
455,-157.38,-58.89
54,-156.26,-58.89
113,-154.0,-58.89
364,-151.75,-58.89
28,-149.49,-58.89
18,-148.37,-58.89
187,-156.25,-57.96
219,-151.74,-57.96
32,-149.49,-57.96
152,-157.37,-57.04
36,-151.73,-57.04
160,-157.36,-56.11
53,-176.51,-55.19
15,-172.0,-55.19
11,-170.88,-55.19
78,-169.75,-55.19
1,-176.5,-54.26
44,-174.25,-54.26
6,-172.0,-54.26
303,-169.74,-54.26
9,-171.99,-53.33
283,-169.73,-53.33
15,-169.72,-52.41
11,-171.97,-51.48
7,-169.68,-47.78
76,-168.62,-55.19
237,-167.5,-55.19
41,-164.11,-55.19
157,-162.99,-55.19
458,-161.86,-55.19
1019,-160.73,-55.19
1340,-159.61,-55.19
130,-158.48,-55.19
173,-166.36,-54.26
197,-165.23,-54.26
84,-161.85,-54.26
509,-160.72,-54.26
121,-158.47,-54.26
3,-168.61,-53.33
94,-166.35,-53.33
194,-165.22,-53.33
80,-160.72,-53.33
159,-158.46,-53.33
93,-167.47,-52.41
271,-166.34,-52.41
122,-165.22,-52.41
159,-164.09,-52.41
84,-162.96,-52.41
156,-161.84,-52.41
61,-160.71,-52.41
22,-158.45,-52.41
62,-167.46,-51.48
248,-166.33,-51.48
36,-164.08,-51.48
82,-162.95,-51.48
313,-161.83,-51.48
3,-159.57,-51.48
5,-158.45,-51.48
4,-167.45,-50.56
45,-164.07,-50.56
349,-161.82,-50.56
39,-168.57,-49.63
76,-167.44,-49.63
139,-166.32,-49.63
96,-164.06,-49.63
481,-162.94,-49.63
135,-161.81,-49.63
82,-159.56,-49.63
25,-164.05,-48.7
177,-162.93,-48.7
211,-159.55,-48.7
48,-162.92,-47.78
17,-160.67,-47.78
32,-159.54,-47.78
34,-162.91,-46.85
342,-157.35,-55.19
5,-157.34,-54.26
30,-148.33,-54.26
41,-147.2,-54.26
107,-157.34,-53.33
11,-157.31,-50.56
45,-157.3,-49.63
165,-157.29,-48.7
25,-156.17,-48.7
62,-156.16,-47.78
64,-155.03,-47.78
29,-155.02,-46.85
5,-146.06,-53.33
4,-164.03,-45.93
30,-162.9,-45.93
1,-160.64,-45.0
48,-159.51,-45.0
36,-165.13,-43.15
14,-166.2,-37.59
8,-166.19,-36.67
125,-1445.65,-1283.89
129,-1442.05,-1283.89
475,-1445.59,-1282.96
49,-1444.33,-1282.04
12,-1441.93,-1282.04
6,-1440.73,-1282.04
77,-1440.67,-1281.11
186,-1369.1,-1326.48
285,-1367.89,-1326.48
10,-1351.07,-1307.04
53,-1346.26,-1307.04
15,-1359.31,-1304.26
166,-1358.1,-1304.26
258,-1356.85,-1303.33
96,-1356.79,-1302.41
208,-1356.73,-1301.48
59,-1354.1,-1297.78
32,-1349.24,-1296.85
137,-1345.64,-1296.85
41,-1370.8,-1295.93
108,-1369.42,-1293.15
126,-1369.25,-1290.37
7,-1368.22,-1293.15
118,-1367.99,-1289.44
1,-1361.99,-1289.44
13,-1357.19,-1289.44
75,-1363.13,-1288.52
1,-1359.53,-1288.52
22,-1364.27,-1287.59
74,-1363.07,-1287.59
59,-1349.18,-1295.93
4,-1347.98,-1295.93
349,-1346.78,-1295.93
5,-1345.58,-1295.93
40,-1352.73,-1295.0
27,-1351.53,-1295.0
1,-1346.72,-1295.0
4,-1345.52,-1295.0
25,-1346.67,-1294.07
193,-1439.53,-1282.04
610,-1439.47,-1281.11
80,-1365.42,-1286.67
215,-1364.22,-1286.67
167,-1366.56,-1285.74
143,-1365.36,-1285.74
86,-1364.16,-1285.74
61,-1366.5,-1284.81
36,-1365.3,-1284.81
54,-1361.47,-1281.11
9,-1345.06,-1307.04
98,-1343.86,-1307.04
2,-1343.8,-1306.11
31,-1344.95,-1305.19
50,-1337.29,-1297.78
5,-1336.09,-1297.78
225,-1337.23,-1296.85
60,-1336.03,-1296.85
641,-1328.83,-1296.85
729,-1327.62,-1296.85
44,-1333.46,-1294.07
352,-1333.4,-1293.15
34,-1333.35,-1292.22
33,-1333.29,-1291.3
511,-1331.17,-1295.93
3562,-1329.97,-1295.93
8187,-1328.77,-1295.93
3646,-1327.57,-1295.93
841,-1326.37,-1295.93
1542,-1331.11,-1295.0
7678,-1329.91,-1295.0
3383,-1328.71,-1295.0
386,-1327.51,-1295.0
2956,-1326.31,-1295.0
52,-1325.11,-1295.0
120,-1323.91,-1295.0
78,-1322.71,-1295.0
81,-1321.51,-1295.0
167,-1332.26,-1294.07
3816,-1331.06,-1294.07
1108,-1329.86,-1294.07
77,-1328.66,-1294.07
15,-1327.46,-1294.07
120,-1326.26,-1294.07
632,-1325.06,-1294.07
1201,-1323.85,-1294.07
361,-1322.65,-1294.07
1134,-1321.45,-1294.07
80,-1332.2,-1293.15
311,-1331.0,-1293.15
202,-1329.8,-1293.15
8,-1328.6,-1293.15
2,-1327.4,-1293.15
20,-1326.2,-1293.15
116,-1325.0,-1293.15
84,-1323.8,-1293.15
5,-1321.4,-1293.15
9,-1332.15,-1292.22
74,-1330.95,-1292.22
17,-1327.34,-1292.22
6,-1322.54,-1292.22
5,-1321.34,-1292.22
14,-1332.09,-1291.3
1,-1329.69,-1291.3
8,-1327.29,-1291.3
14,-1324.89,-1291.3
3,-1322.49,-1291.3
34,-1329.63,-1290.37
21,-1328.43,-1290.37
30,-1327.23,-1290.37
3,-1326.03,-1290.37
61,-1324.83,-1290.37
38,-1323.63,-1290.37
5,-1322.43,-1290.37
142,-1329.58,-1289.44
65,-1328.38,-1289.44
11,-1327.18,-1289.44
17,-1325.98,-1289.44
86,-1324.77,-1289.44
30,-1323.57,-1289.44
23,-1330.72,-1288.52
15,-1329.52,-1288.52
14,-1328.32,-1288.52
38,-1325.92,-1288.52
43,-1331.86,-1287.59
28,-1330.66,-1287.59
58,-1324.66,-1287.59
2,-1321.06,-1287.59
36,-1334.1,-1284.81
81,-1332.9,-1284.81
104,-1332.61,-1280.19
4,-1331.81,-1286.67
82,-1321.01,-1286.67
1,-1331.75,-1285.74
16,-1320.95,-1285.74
31,-1331.7,-1284.81
102,-1320.89,-1284.81
11,-1330.44,-1283.89
138,-1329.24,-1283.89
88,-1328.04,-1283.89
15,-1326.84,-1283.89
16,-1320.84,-1283.89
8,-1330.38,-1282.96
1,-1327.98,-1282.96
13,-1326.78,-1282.96
99,-1325.58,-1282.96
36,-1324.38,-1282.96
3,-1323.18,-1282.96
4,-1321.98,-1282.96
79,-1320.78,-1282.96
122,-1331.53,-1282.04
457,-1330.33,-1282.04
12,-1320.73,-1282.04
1,-1330.27,-1281.11
1,-1323.07,-1281.11
4,-1321.87,-1281.11
30,-1321.81,-1280.19
29,-1321.76,-1279.26
57,-1321.7,-1278.33
94,-1320.5,-1278.33
6,-1319.75,-1285.74
7,-1319.69,-1284.81
13,-1319.53,-1282.04
21,-1319.47,-1281.11
16,-1319.41,-1280.19
1,-1319.36,-1279.26
1,-1316.96,-1279.26
3,-1319.3,-1278.33
18,-1316.9,-1278.33
42,-1320.45,-1277.41
9,-1320.39,-1276.48
70,-1319.25,-1277.41
3,-1318.05,-1277.41
50,-1316.85,-1277.41
16,-1319.19,-1276.48
10,-1317.99,-1276.48
46,-1316.79,-1276.48
7,-1315.48,-1274.63
6,-1315.42,-1273.7
71,-1314.22,-1273.7
52,-1314.17,-1272.78
2,-1315.31,-1271.85
17,-1315.26,-1270.93
1,-1314.0,-1270.0
4,-1313.95,-1269.07
39,-1313.89,-1268.15
17,-1312.69,-1268.15
13,-1312.58,-1266.3
25,-1311.38,-1266.3
3,-1276.33,-1261.67
59,-1275.03,-1259.81
172,-1276.17,-1258.89
820,-1274.97,-1258.89
2,-1274.48,-1250.56
2,-1274.43,-1249.63
5,-1223.17,-1254.26
6,-1223.11,-1253.33
5,-1221.97,-1254.26
14,-1217.17,-1254.26
14,-1215.97,-1254.26
114,-1221.92,-1253.33
116,-1217.12,-1253.33
401,-1215.92,-1253.33
84,-1214.72,-1253.33
9,-1221.86,-1252.41
42,-1220.66,-1252.41
39,-1219.47,-1252.41
98,-1218.27,-1252.41
159,-1217.07,-1252.41
107,-1215.87,-1252.41
60,-1214.67,-1252.41
470,-1213.47,-1252.41
551,-1212.28,-1252.41
19,-1211.08,-1252.41
42,-1220.61,-1251.48
18,-1219.41,-1251.48
30,-1218.22,-1251.48
201,-1217.02,-1251.48
338,-1215.82,-1251.48
237,-1214.62,-1251.48
37,-1213.42,-1251.48
139,-1212.22,-1251.48
1,-1211.03,-1251.48
2,-1221.76,-1250.56
557,-1220.56,-1250.56
867,-1219.36,-1250.56
3,-1218.16,-1250.56
43,-1216.97,-1250.56
65,-1215.77,-1250.56
474,-1214.57,-1250.56
216,-1213.37,-1250.56
17,-1212.17,-1250.56
113,-1210.97,-1250.56
20,-1207.48,-1252.41
112,-1206.28,-1252.41
91,-1205.09,-1252.41
175,-1209.83,-1251.48
84,-1208.63,-1251.48
95,-1207.43,-1251.48
50,-1206.23,-1251.48
22,-1205.03,-1251.48
133,-1209.78,-1250.56
161,-1208.58,-1250.56
23,-1207.38,-1250.56
169,-1206.18,-1250.56
118,-1204.98,-1250.56
2,-1227.38,-1244.07
23,-1229.73,-1243.15
86,-1228.53,-1243.15
4,-1227.33,-1243.15
20,-1230.87,-1242.22
350,-1229.67,-1242.22
366,-1228.48,-1242.22
2,-1230.82,-1241.3
441,-1229.62,-1241.3
30,-1228.42,-1241.3
6,-1227.23,-1241.3
62,-1220.51,-1249.63
87,-1219.31,-1249.63
76,-1216.91,-1249.63
678,-1215.72,-1249.63
30,-1214.52,-1249.63
143,-1213.32,-1249.63
100,-1212.12,-1249.63
101,-1210.92,-1249.63
432,-1219.26,-1248.7
1,-1218.06,-1248.7
85,-1216.86,-1248.7
488,-1215.66,-1248.7
33,-1214.47,-1248.7
131,-1213.27,-1248.7
163,-1212.07,-1248.7
321,-1210.87,-1248.7
35,-1218.01,-1247.78
234,-1216.81,-1247.78
246,-1215.61,-1247.78
50,-1214.41,-1247.78
383,-1213.22,-1247.78
79,-1212.02,-1247.78
120,-1210.82,-1247.78
8,-1221.55,-1246.85
1,-1220.35,-1246.85
52,-1219.15,-1246.85
79,-1217.96,-1246.85
730,-1216.76,-1246.85
124,-1215.56,-1246.85
115,-1214.36,-1246.85
70,-1213.16,-1246.85
49,-1211.97,-1246.85
90,-1210.77,-1246.85
76,-1221.5,-1245.93
1233,-1220.3,-1245.93
2050,-1219.1,-1245.93
1270,-1217.9,-1245.93
923,-1216.71,-1245.93
185,-1215.51,-1245.93
101,-1214.31,-1245.93
111,-1213.11,-1245.93
27,-1211.91,-1245.93
21,-1210.72,-1245.93
1649,-1220.25,-1245.0
4977,-1219.05,-1245.0
4579,-1217.85,-1245.0
68,-1216.65,-1245.0
11,-1215.46,-1245.0
34,-1214.26,-1245.0
1093,-1220.2,-1244.07
5323,-1219.0,-1244.07
4035,-1217.8,-1244.07
145,-1216.6,-1244.07
85,-1214.21,-1244.07
1640,-1218.95,-1243.15
1550,-1217.75,-1243.15
258,-1216.55,-1243.15
20,-1215.35,-1243.15
200,-1218.89,-1242.22
437,-1217.7,-1242.22
89,-1215.3,-1242.22
254,-1218.84,-1241.3
606,-1217.64,-1241.3
4,-1216.45,-1241.3
7,-1215.25,-1241.3
178,-1209.72,-1249.63
464,-1208.53,-1249.63
8,-1207.33,-1249.63
85,-1206.13,-1249.63
180,-1209.67,-1248.7
75,-1208.47,-1248.7
1,-1206.08,-1248.7
153,-1209.62,-1247.78
195,-1230.77,-1240.37
671,-1229.57,-1240.37
3,-1228.37,-1240.37
3,-1227.17,-1240.37
1442,-1225.98,-1240.37
3,-1224.78,-1240.37
2,-1230.71,-1239.44
35,-1229.52,-1239.44
962,-1225.92,-1239.44
2,-1230.61,-1237.59
22,-1218.79,-1240.37
84,-1217.59,-1240.37
2,-1216.39,-1240.37
17,-1217.54,-1239.44
113,-1216.34,-1239.44
40,-1216.29,-1238.52
54,-1217.44,-1237.59
30,-1216.24,-1237.59
117,-1217.38,-1236.67
13,-1218.53,-1235.74
134,-1217.33,-1235.74
2,-1219.68,-1234.81
208,-1219.62,-1233.89
260,-1218.43,-1233.89
6,-1219.57,-1232.96
23,-1215.93,-1232.04
395,-1221.86,-1231.11
111,-1221.81,-1230.19
12,-1220.66,-1231.11
16,-645.42,-1132.04
4,-646.58,-1131.11
15,-645.39,-1131.11
23,-644.2,-1131.11
4,-646.55,-1130.19
630,-645.36,-1130.19
55,-644.17,-1130.19
3,-643.0,-1131.11
25,-642.98,-1130.19
5,-646.52,-1129.26
226,-645.33,-1129.26
16,-644.14,-1129.26
11,-646.5,-1128.33
18,-645.3,-1128.33
100,-644.11,-1128.33
7,-645.28,-1127.41
6,-644.08,-1127.41
13,-646.44,-1126.48
15,-645.25,-1126.48
20,-644.06,-1126.48
7,-645.22,-1125.56
1,-644.03,-1125.56
13,-642.95,-1129.26
1,-641.76,-1129.26
23,-642.92,-1128.33
5,-642.89,-1127.41
11,-641.7,-1127.41
5,-642.86,-1126.48
7,-641.67,-1126.48
5,-637.88,-1119.07
5,-636.69,-1119.07
18,-639.04,-1118.15
66,-637.85,-1118.15
88,-636.66,-1118.15
4,-640.2,-1117.22
147,-639.01,-1117.22
17,-637.82,-1117.22
36,-636.63,-1117.22
41,-640.17,-1116.3
148,-638.98,-1116.3
11,-637.79,-1116.3
4,-636.6,-1116.3
103,-1064.52,-1077.41
2,-1064.47,-1076.48
28,-1064.43,-1075.56
374,-1067.95,-1074.63
2,-1066.76,-1074.63
166,-1065.57,-1074.63
286,-1064.38,-1074.63
1038,-1070.23,-1072.78
49,-1072.56,-1071.85
74,-1071.37,-1071.85
371,-1070.18,-1071.85
108,-1072.51,-1070.93
62,-1071.32,-1070.93
330,-1070.13,-1070.93
36,-1072.46,-1070.0
1,-1071.28,-1070.0
88,-1070.09,-1070.0
17,-1070.04,-1069.07
75,-1069.09,-1073.7
580,-1067.9,-1073.7
105,-1066.71,-1073.7
310,-1065.52,-1073.7
939,-1064.33,-1073.7
55,-1063.15,-1073.7
21,-1061.96,-1073.7
8,-1060.77,-1073.7
668,-1069.04,-1072.78
28,-1064.29,-1072.78
233,-1063.1,-1072.78
8,-1068.99,-1071.85
30,-1067.81,-1071.85
414,-1064.24,-1071.85
93,-1063.05,-1071.85
14,-1068.95,-1070.93
30,-1065.38,-1070.93
6,-1064.19,-1070.93
17,-1066.52,-1070.0
19,-1065.33,-1070.0
81,-1068.85,-1069.07
197,-1067.66,-1069.07
115,-1066.48,-1069.07
4,-1067.62,-1068.15
4,-982.48,-1102.41
162,-984.82,-1101.48
295,-983.63,-1101.48
141,-982.44,-1101.48
23,-981.25,-1101.48
58,-980.06,-1101.48
5,-978.87,-1101.48
266,-984.78,-1100.56
225,-983.59,-1100.56
394,-982.4,-1100.56
911,-981.21,-1100.56
928,-980.02,-1100.56
334,-978.83,-1100.56
90,-984.73,-1099.63
588,-983.54,-1099.63
243,-982.35,-1099.63
864,-981.16,-1099.63
91,-979.97,-1099.63
5,-978.78,-1099.63
1,-977.59,-1099.63
59,-984.69,-1098.7
393,-983.5,-1098.7
296,-982.31,-1098.7
42,-981.12,-1098.7
576,-979.93,-1098.7
488,-978.74,-1098.7
498,-977.55,-1098.7
44,-984.65,-1097.78
4980,-983.46,-1097.78
1192,-982.27,-1097.78
396,-981.08,-1097.78
14,-979.89,-1097.78
19,-978.7,-1097.78
1135,-977.51,-1097.78
1354,-976.32,-1097.78
6341,-983.41,-1096.85
4092,-982.22,-1096.85
897,-981.03,-1096.85
246,-979.84,-1096.85
86,-978.65,-1096.85
972,-977.46,-1096.85
499,-976.27,-1096.85
58,-984.56,-1095.93
8533,-983.37,-1095.93
2208,-982.18,-1095.93
698,-980.99,-1095.93
295,-979.8,-1095.93
725,-978.61,-1095.93
1188,-977.42,-1095.93
1111,-976.23,-1095.93
870,-984.52,-1095.0
9694,-983.33,-1095.0
2487,-982.14,-1095.0
1987,-980.95,-1095.0
820,-979.76,-1095.0
1307,-978.57,-1095.0
1270,-977.38,-1095.0
844,-976.19,-1095.0
3542,-984.47,-1094.07
4749,-983.28,-1094.07
1411,-982.09,-1094.07
1996,-980.9,-1094.07
928,-979.71,-1094.07
5160,-978.53,-1094.07
693,-977.34,-1094.07
1024,-976.15,-1094.07
1195,-984.43,-1093.15
2118,-983.24,-1093.15
2421,-982.05,-1093.15
3828,-980.86,-1093.15
1740,-979.67,-1093.15
3425,-978.48,-1093.15
3342,-977.29,-1093.15
1670,-976.1,-1093.15
31,-975.13,-1097.78
2584,-975.08,-1096.85
881,-973.9,-1096.85
23,-972.71,-1096.85
236,-975.04,-1095.93
650,-973.85,-1095.93
464,-972.66,-1095.93
527,-971.47,-1095.93
318,-975.0,-1095.0
1173,-973.81,-1095.0
8,-972.62,-1095.0
799,-971.43,-1095.0
50,-970.24,-1095.0
1975,-974.96,-1094.07
387,-973.77,-1094.07
1142,-972.58,-1094.07
310,-971.39,-1094.07
669,-970.2,-1094.07
84,-969.01,-1094.07
1083,-974.91,-1093.15
385,-973.72,-1093.15
206,-972.54,-1093.15
1385,-971.35,-1093.15
428,-970.16,-1093.15
556,-968.97,-1093.15
107,-963.06,-1094.07
66,-961.87,-1094.07
18,-963.02,-1093.15
238,-1014.12,-1092.22
64,-1018.84,-1091.3
233,-1019.98,-1090.37
93,-1014.03,-1090.37
1,-1012.84,-1090.37
14,-1019.94,-1089.44
133,-1012.8,-1089.44
226,-1011.61,-1089.44
27,-1011.57,-1088.52
2,-1017.42,-1086.67
99,-1018.57,-1085.74
386,-1017.38,-1085.74
94,-1017.33,-1084.81
598,-984.39,-1092.22
1959,-983.2,-1092.22
3903,-982.01,-1092.22
4608,-980.82,-1092.22
300,-979.63,-1092.22
3178,-978.44,-1092.22
1090,-977.25,-1092.22
3865,-976.06,-1092.22
5342,-984.34,-1091.3
6752,-983.15,-1091.3
10623,-981.96,-1091.3
2809,-980.78,-1091.3
1941,-979.59,-1091.3
3154,-978.4,-1091.3
577,-977.21,-1091.3
2448,-976.02,-1091.3
6598,-984.3,-1090.37
14145,-983.11,-1090.37
9056,-981.92,-1090.37
7421,-980.73,-1090.37
3879,-979.54,-1090.37
5225,-978.35,-1090.37
3718,-977.16,-1090.37
938,-975.98,-1090.37
3653,-984.26,-1089.44
13957,-983.07,-1089.44
8331,-981.88,-1089.44
10265,-980.69,-1089.44
11479,-979.5,-1089.44
8921,-978.31,-1089.44
8475,-977.12,-1089.44
3419,-975.93,-1089.44
734,-984.21,-1088.52
6408,-983.02,-1088.52
10786,-981.84,-1088.52
15294,-980.65,-1088.52
14438,-979.46,-1088.52
4432,-978.27,-1088.52
4628,-977.08,-1088.52
3147,-975.89,-1088.52
33,-984.17,-1087.59
6955,-982.98,-1087.59
9415,-981.79,-1087.59
15560,-980.6,-1087.59
15887,-979.41,-1087.59
6598,-978.23,-1087.59
2486,-977.04,-1087.59
148,-975.85,-1087.59
3628,-982.94,-1086.67
11916,-981.75,-1086.67
14335,-980.56,-1086.67
12875,-979.37,-1086.67
8841,-978.18,-1086.67
10524,-976.99,-1086.67
1217,-975.8,-1086.67
5969,-981.71,-1085.74
10466,-980.52,-1085.74
11639,-979.33,-1085.74
9626,-978.14,-1085.74
11598,-976.95,-1085.74
1002,-975.76,-1085.74
6357,-981.66,-1084.81
13654,-980.47,-1084.81
12218,-979.29,-1084.81
7575,-978.1,-1084.81
9408,-976.91,-1084.81
5127,-975.72,-1084.81
1662,-981.62,-1083.89
5227,-980.43,-1083.89
15996,-979.24,-1083.89
6946,-978.05,-1083.89
5337,-976.86,-1083.89
5741,-975.68,-1083.89
711,-974.87,-1092.22
976,-973.68,-1092.22
1119,-972.49,-1092.22
831,-971.3,-1092.22
678,-970.11,-1092.22
451,-968.92,-1092.22
96,-967.73,-1092.22
974,-974.83,-1091.3
1922,-973.64,-1091.3
1811,-972.45,-1091.3
1096,-971.26,-1091.3
342,-970.07,-1091.3
683,-968.88,-1091.3
116,-967.69,-1091.3
794,-974.79,-1090.37
1968,-973.6,-1090.37
1472,-972.41,-1090.37
40,-971.22,-1090.37
770,-970.03,-1090.37
403,-968.84,-1090.37
3368,-974.74,-1089.44
3086,-973.55,-1089.44
7769,-974.7,-1088.52
1511,-973.51,-1088.52
3635,-974.66,-1087.59
1863,-973.47,-1087.59
3963,-974.61,-1086.67
3535,-973.43,-1086.67
3266,-974.57,-1085.74
3622,-973.38,-1085.74
2999,-974.53,-1084.81
1777,-973.34,-1084.81
1181,-972.15,-1084.81
89,-970.96,-1084.81
3667,-974.49,-1083.89
4317,-973.3,-1083.89
1249,-972.11,-1083.89
63,-970.92,-1083.89
114,-957.84,-1083.89
230,-956.65,-1083.89
7858,-979.2,-1082.96
11844,-978.01,-1082.96
6311,-976.82,-1082.96
8804,-975.63,-1082.96
962,-979.16,-1082.04
12567,-977.97,-1082.04
7592,-976.78,-1082.04
8948,-975.59,-1082.04
170,-979.11,-1081.11
1677,-977.92,-1081.11
9945,-976.74,-1081.11
3696,-975.55,-1081.11
1490,-976.69,-1080.19
4636,-975.5,-1080.19
200,-975.46,-1079.26
319,-975.29,-1075.56
3408,-975.25,-1074.63
8514,-974.44,-1082.96
7640,-973.25,-1082.96
2457,-972.07,-1082.96
672,-970.88,-1082.96
9108,-974.4,-1082.04
7423,-973.21,-1082.04
441,-972.02,-1082.04
769,-970.83,-1082.04
274,-974.36,-1081.11
6991,-973.17,-1081.11
998,-971.98,-1081.11
1196,-970.79,-1081.11
347,-969.6,-1081.11
763,-974.32,-1080.19
590,-973.13,-1080.19
5063,-971.94,-1080.19
297,-970.75,-1080.19
1078,-969.56,-1080.19
471,-968.37,-1080.19
6175,-974.27,-1079.26
6531,-973.08,-1079.26
6937,-971.89,-1079.26
746,-970.71,-1079.26
336,-969.52,-1079.26
740,-968.33,-1079.26
2097,-974.23,-1078.33
2258,-971.85,-1078.33
1634,-970.66,-1078.33
2241,-969.47,-1078.33
1620,-974.19,-1077.41
83,-973.0,-1077.41
156,-971.81,-1077.41
2588,-970.62,-1077.41
1214,-969.43,-1077.41
2008,-968.24,-1077.41
377,-974.14,-1076.48
2698,-972.96,-1076.48
668,-971.77,-1076.48
1585,-970.58,-1076.48
656,-969.39,-1076.48
6101,-968.2,-1076.48
5140,-967.01,-1076.48
2952,-974.1,-1075.56
4701,-972.91,-1075.56
7866,-971.72,-1075.56
6578,-970.54,-1075.56
3687,-969.35,-1075.56
6244,-968.16,-1075.56
8670,-966.97,-1075.56
1348,-965.78,-1075.56
1390,-974.06,-1074.63
3564,-972.87,-1074.63
5176,-971.68,-1074.63
7721,-970.49,-1074.63
